image_id,B1_cc,M1_cc,delta_cc,B1_sim,M1_sim,delta_sim,B1_kld,M1_kld,delta_kld
COCO_val2014_000000073256,0.91634202003479,0.9016947150230408,-0.014647305011749268,0.7693461179733276,0.7494989633560181,-0.01984715461730957,0.17666947841644287,0.2052491307258606,0.028579652309417725
COCO_val2014_000000073470,0.8633314371109009,0.7892709970474243,-0.07406044006347656,0.7717984914779663,0.7286102175712585,-0.043188273906707764,0.1789645254611969,0.24803248047828674,0.06906795501708984
COCO_val2014_000000074256,0.9448327422142029,0.9246773719787598,-0.020155370235443115,0.8005079627037048,0.7760795950889587,-0.024428367614746094,0.19262149930000305,0.2432679533958435,0.050646454095840454
COCO_val2014_000000074638,0.7356151342391968,0.6733920574188232,-0.062223076820373535,0.6756501197814941,0.6489229202270508,-0.02672719955444336,0.34215378761291504,0.40570902824401855,0.06355524063110352
COCO_val2014_000000075023,0.9436622858047485,0.944417417049408,0.0007551312446594238,0.8129587173461914,0.8289602994918823,0.016001582145690918,0.10591255128383636,0.08236933499574661,-0.023543216288089752
COCO_val2014_000000075183,0.8336358070373535,0.8414137363433838,0.0077779293060302734,0.7823315262794495,0.7682700753211975,-0.014061450958251953,0.15220120549201965,0.15390776097774506,0.0017065554857254028
COCO_val2014_000000075527,0.9144423007965088,0.88335120677948,-0.03109109401702881,0.7845702767372131,0.7500840425491333,-0.034486234188079834,0.15776005387306213,0.23139822483062744,0.07363817095756531
COCO_val2014_000000075563,0.9333285689353943,0.9533401727676392,0.020011603832244873,0.8223177194595337,0.8267954587936401,0.004477739334106445,0.12197620421648026,0.12646731734275818,0.004491113126277924
COCO_val2014_000000075612,0.9158832430839539,0.9374574422836304,0.021574199199676514,0.8079609870910645,0.824127197265625,0.016166210174560547,0.1333090364933014,0.0909111499786377,-0.042397886514663696
COCO_val2014_000000075696,0.8742930293083191,0.8956568837165833,0.02136385440826416,0.7800270318984985,0.7867673635482788,0.0067403316497802734,0.1748887598514557,0.14951062202453613,-0.025378137826919556
COCO_val2014_000000076416,0.9398351907730103,0.9392251372337341,-0.000610053539276123,0.8507866859436035,0.8524094820022583,0.0016227960586547852,0.0752425268292427,0.06722065061330795,-0.008021876215934753
COCO_val2014_000000076547,0.864496111869812,0.8516415953636169,-0.012854516506195068,0.7280839681625366,0.7125024795532227,-0.015581488609313965,0.2186780422925949,0.25981074571609497,0.04113270342350006
COCO_val2014_000000076588,0.8475968837738037,0.8908161520957947,0.04321926832199097,0.7208631038665771,0.7475250959396362,0.026661992073059082,0.28538447618484497,0.2011798620223999,-0.08420461416244507
COCO_val2014_000000076595,0.9168683290481567,0.8694167733192444,-0.047451555728912354,0.7617491483688354,0.7170865535736084,-0.04466259479522705,0.2157626450061798,0.27114027738571167,0.05537763237953186
COCO_val2014_000000076625,0.8481804132461548,0.7776333689689636,-0.07054704427719116,0.7656149864196777,0.712704598903656,-0.05291038751602173,0.1751544177532196,0.3079853057861328,0.1328308880329132
COCO_val2014_000000076844,0.9136970043182373,0.8994026184082031,-0.01429438591003418,0.8018603920936584,0.7891283631324768,-0.01273202896118164,0.13871493935585022,0.1788071095943451,0.04009217023849487
COCO_val2014_000000077050,0.5807347297668457,0.5956343412399292,0.014899611473083496,0.6651899814605713,0.6488385200500488,-0.01635146141052246,0.3683255910873413,0.3850758373737335,0.016750246286392212
COCO_val2014_000000077396,0.8981481194496155,0.9086940884590149,0.010545969009399414,0.7948888540267944,0.8068432807922363,0.011954426765441895,0.1443929523229599,0.1271340548992157,-0.0172588974237442
COCO_val2014_000000077415,0.8157250285148621,0.8242151141166687,0.00849008560180664,0.6632837653160095,0.6787097454071045,0.01542598009109497,0.35733169317245483,0.31737565994262695,-0.03995603322982788
COCO_val2014_000000077615,0.8483152985572815,0.8643635511398315,0.01604825258255005,0.6825994849205017,0.742753267288208,0.0601537823677063,0.3255597651004791,0.23235726356506348,-0.09320250153541565
COCO_val2014_000000077811,0.8704034090042114,0.8760159611701965,0.005612552165985107,0.7194952368736267,0.728942334651947,0.009447097778320312,0.2866462469100952,0.28357288241386414,-0.003073364496231079
COCO_val2014_000000077951,0.8936321139335632,0.9057755470275879,0.012143433094024658,0.7750993371009827,0.7846536040306091,0.009554266929626465,0.1814970225095749,0.1646880805492401,-0.016808941960334778
COCO_val2014_000000078060,0.9048100113868713,0.9097393155097961,0.004929304122924805,0.7375578284263611,0.7334511280059814,-0.004106700420379639,0.29426077008247375,0.27216774225234985,-0.0220930278301239
COCO_val2014_000000078176,0.767534077167511,0.7960768938064575,0.028542816638946533,0.710571825504303,0.7193906307220459,0.00881880521774292,0.36000603437423706,0.32383671402931213,-0.03616932034492493
COCO_val2014_000000078420,0.806754469871521,0.8057277798652649,-0.0010266900062561035,0.7644206881523132,0.7580270767211914,-0.006393611431121826,0.17575015127658844,0.17718079686164856,0.0014306455850601196
COCO_val2014_000000078748,0.8374138474464417,0.9039101004600525,0.06649625301361084,0.7698128819465637,0.8118388652801514,0.042025983333587646,0.15576612949371338,0.127935528755188,-0.02783060073852539
COCO_val2014_000000078823,0.8282565474510193,0.8654899001121521,0.03723335266113281,0.6734675168991089,0.6961920261383057,0.022724509239196777,0.3651408851146698,0.3402904272079468,-0.024850457906723022
COCO_val2014_000000079906,0.9122271537780762,0.8823056817054749,-0.02992147207260132,0.799374520778656,0.7890148162841797,-0.010359704494476318,0.17350122332572937,0.1746731847524643,0.0011719614267349243
COCO_val2014_000000080104,0.8029559254646301,0.8736887574195862,0.07073283195495605,0.666297197341919,0.7247356176376343,0.05843842029571533,0.39288055896759033,0.29142770171165466,-0.10145285725593567
COCO_val2014_000000080131,0.8094753623008728,0.7958518266677856,-0.013623535633087158,0.6818007826805115,0.6768947243690491,-0.004906058311462402,0.4041212201118469,0.44967445731163025,0.045553237199783325
COCO_val2014_000000080895,0.8807768821716309,0.9187890887260437,0.03801220655441284,0.7687621116638184,0.8102998733520508,0.04153776168823242,0.19198787212371826,0.149438738822937,-0.04254913330078125
COCO_val2014_000000081079,0.941602885723114,0.9490206241607666,0.007417738437652588,0.81389981508255,0.820369303226471,0.0064694881439208984,0.12122541666030884,0.12271693348884583,0.0014915168285369873
COCO_val2014_000000081287,0.7948928475379944,0.810440719127655,0.015547871589660645,0.7682639360427856,0.7751938700675964,0.006929934024810791,0.17011100053787231,0.16552770137786865,-0.004583299160003662
COCO_val2014_000000081315,0.8192186951637268,0.8090624213218689,-0.01015627384185791,0.7710002660751343,0.7708898782730103,-0.00011038780212402344,0.20970869064331055,0.20810091495513916,-0.0016077756881713867
COCO_val2014_000000081661,0.8244196772575378,0.8771563172340393,0.052736639976501465,0.7176812291145325,0.7561365365982056,0.038455307483673096,0.28674212098121643,0.235455721616745,-0.051286399364471436
COCO_val2014_000000081812,0.9180783629417419,0.8862316012382507,-0.03184676170349121,0.8223906755447388,0.7850711345672607,-0.03731954097747803,0.11011458933353424,0.15867260098457336,0.048558011651039124
COCO_val2014_000000082174,0.8609589338302612,0.7602277398109436,-0.10073119401931763,0.6791465878486633,0.6370065212249756,-0.042140066623687744,0.316889226436615,0.41105401515960693,0.09416478872299194
COCO_val2014_000000082263,0.8594009280204773,0.9105513095855713,0.051150381565093994,0.7621114253997803,0.7783299088478088,0.016218483448028564,0.20657214522361755,0.17391051352024078,-0.03266163170337677
COCO_val2014_000000082338,0.9506945610046387,0.9260313510894775,-0.024663209915161133,0.8396384716033936,0.8379392623901367,-0.001699209213256836,0.08156948536634445,0.0910743847489357,0.009504899382591248
COCO_val2014_000000082468,0.9223845601081848,0.9334574341773987,0.011072874069213867,0.8239780068397522,0.842583417892456,0.018605411052703857,0.11789023131132126,0.07025262713432312,-0.04763760417699814
COCO_val2014_000000082554,0.8407652974128723,0.7857010960578918,-0.05506420135498047,0.8277692198753357,0.7918863296508789,-0.03588289022445679,0.09850587695837021,0.136803537607193,0.038297660648822784
COCO_val2014_000000082668,0.8784850239753723,0.898520827293396,0.02003580331802368,0.7953900098800659,0.7964195013046265,0.0010294914245605469,0.13728055357933044,0.16530370712280273,0.02802315354347229
COCO_val2014_000000082787,0.865943431854248,0.8950663805007935,0.02912294864654541,0.8115596771240234,0.825602650642395,0.014042973518371582,0.11540903151035309,0.08488637953996658,-0.030522651970386505
COCO_val2014_000000082889,0.9532899260520935,0.9709651470184326,0.01767522096633911,0.752501904964447,0.8450634479522705,0.09256154298782349,0.2067369520664215,0.1057400107383728,-0.1009969413280487
COCO_val2014_000000083036,0.6576523184776306,0.6577027440071106,5.042552947998047e-05,0.6307675242424011,0.6215792894363403,-0.009188234806060791,0.4001047909259796,0.41993188858032227,0.01982709765434265
COCO_val2014_000000083283,0.934054434299469,0.9085752964019775,-0.025479137897491455,0.8170477151870728,0.7671325206756592,-0.049915194511413574,0.12493447959423065,0.20770195126533508,0.08276747167110443
COCO_val2014_000000083462,0.8597820401191711,0.8583942651748657,-0.00138777494430542,0.7848111391067505,0.7805207967758179,-0.004290342330932617,0.1597403585910797,0.17269369959831238,0.012953341007232666
COCO_val2014_000000083761,0.9062508940696716,0.9295724034309387,0.02332150936126709,0.7877142429351807,0.816215991973877,0.02850174903869629,0.18968465924263,0.15003564953804016,-0.039649009704589844
COCO_val2014_000000083844,0.8512955904006958,0.9097663164138794,0.058470726013183594,0.789190411567688,0.8365671038627625,0.04737669229507446,0.14453747868537903,0.0816626101732254,-0.06287486851215363
COCO_val2014_000000083850,0.8112242221832275,0.7894346117973328,-0.021789610385894775,0.7984272241592407,0.7578385472297668,-0.04058867692947388,0.11883478611707687,0.18954341113567352,0.07070862501859665
COCO_val2014_000000084442,0.8000749349594116,0.7671301364898682,-0.03294479846954346,0.8258283138275146,0.8003831505775452,-0.025445163249969482,0.10186581313610077,0.11701097339391708,0.015145160257816315
COCO_val2014_000000084540,0.9255220890045166,0.9316389560699463,0.0061168670654296875,0.8114484548568726,0.8063576221466064,-0.005090832710266113,0.15337017178535461,0.12723183631896973,-0.026138335466384888
COCO_val2014_000000085183,0.9583243727684021,0.9284736514091492,-0.02985072135925293,0.7976163625717163,0.7639195919036865,-0.033696770668029785,0.24367137253284454,0.3021830916404724,0.05851171910762787
COCO_val2014_000000085195,0.7631034255027771,0.8208290338516235,0.057725608348846436,0.6474939584732056,0.7001055479049683,0.052611589431762695,0.39630910754203796,0.2741274833679199,-0.12218162417411804
COCO_val2014_000000085340,0.9241788387298584,0.8959982991218567,-0.02818053960800171,0.8217042684555054,0.7852470874786377,-0.036457180976867676,0.11635136604309082,0.14619728922843933,0.02984592318534851
COCO_val2014_000000085390,0.7780156135559082,0.7549313306808472,-0.023084282875061035,0.7116121649742126,0.6854580640792847,-0.02615410089492798,0.25867170095443726,0.2790459096431732,0.020374208688735962
COCO_val2014_000000085556,0.8520311713218689,0.8910313248634338,0.03900015354156494,0.701879620552063,0.7442984580993652,0.042418837547302246,0.27747443318367004,0.20850098133087158,-0.06897345185279846
COCO_val2014_000000085632,0.8732945322990417,0.848159670829773,-0.0251348614692688,0.7803051471710205,0.7604531645774841,-0.019851982593536377,0.17959994077682495,0.21039578318595886,0.03079584240913391
COCO_val2014_000000085795,0.8465628027915955,0.8888859748840332,0.042323172092437744,0.6874725818634033,0.7396358847618103,0.05216330289840698,0.3385520577430725,0.25818565487861633,-0.08036640286445618
COCO_val2014_000000085826,0.8339141607284546,0.84697425365448,0.01306009292602539,0.6177055239677429,0.6356115341186523,0.017906010150909424,0.46058279275894165,0.40117597579956055,-0.059406816959381104
COCO_val2014_000000085940,0.8588616847991943,0.9002858996391296,0.0414242148399353,0.8273059725761414,0.8467435240745544,0.019437551498413086,0.09292681515216827,0.06951850652694702,-0.023408308625221252
COCO_val2014_000000086135,0.9192250370979309,0.8477429151535034,-0.07148212194442749,0.8348944187164307,0.7679072618484497,-0.06698715686798096,0.10425233840942383,0.15588878095149994,0.05163644254207611
COCO_val2014_000000086426,0.8718073964118958,0.9022022485733032,0.03039485216140747,0.7638183832168579,0.777440071105957,0.013621687889099121,0.1883646547794342,0.193264439702034,0.0048997849225997925
COCO_val2014_000000086755,0.9752662777900696,0.9789532423019409,0.003686964511871338,0.8264243602752686,0.8590874075889587,0.032663047313690186,0.11791149526834488,0.08389236032962799,-0.03401913493871689
COCO_val2014_000000087038,0.8831692934036255,0.8647642731666565,-0.018405020236968994,0.7969130277633667,0.7743160724639893,-0.02259695529937744,0.16994690895080566,0.21899956464767456,0.049052655696868896
COCO_val2014_000000087144,0.9139661192893982,0.939947783946991,0.025981664657592773,0.8041876554489136,0.8154059052467346,0.011218249797821045,0.1556224524974823,0.12577089667320251,-0.029851555824279785
COCO_val2014_000000087383,0.8785114288330078,0.8737038969993591,-0.004807531833648682,0.8271954655647278,0.8049602508544922,-0.022235214710235596,0.10911952704191208,0.1259259134531021,0.016806386411190033
COCO_val2014_000000087456,0.843849778175354,0.855478823184967,0.011629045009613037,0.7934787273406982,0.7761747241020203,-0.01730400323867798,0.13467103242874146,0.14186570048332214,0.0071946680545806885
COCO_val2014_000000087588,0.8813790678977966,0.9033965468406677,0.022017478942871094,0.7196648120880127,0.7330451011657715,0.013380289077758789,0.2686825394630432,0.23964905738830566,-0.02903348207473755
COCO_val2014_000000087740,0.948110044002533,0.9494127035140991,0.0013026595115661621,0.848789393901825,0.8165834546089172,-0.032205939292907715,0.0633532777428627,0.09739100933074951,0.03403773158788681
COCO_val2014_000000087998,0.8745189905166626,0.8952698111534119,0.020750820636749268,0.8104402422904968,0.8209494352340698,0.010509192943572998,0.13377965986728668,0.1395391821861267,0.005759522318840027
COCO_val2014_000000088244,0.8886358737945557,0.8995451331138611,0.01090925931930542,0.8332022428512573,0.8410145044326782,0.0078122615814208984,0.11481955647468567,0.11127475649118423,-0.0035447999835014343
COCO_val2014_000000088252,0.8226325511932373,0.8097694516181946,-0.012863099575042725,0.6714968681335449,0.6522389650344849,-0.01925790309906006,0.3931790292263031,0.4472057819366455,0.05402675271034241
COCO_val2014_000000088436,0.8977466225624084,0.8867762684822083,-0.010970354080200195,0.817463755607605,0.7746291160583496,-0.04283463954925537,0.1355610191822052,0.16398575901985168,0.028424739837646484
COCO_val2014_000000088513,0.8264452815055847,0.8701521754264832,0.04370689392089844,0.5966411828994751,0.6624085903167725,0.06576740741729736,0.4803379774093628,0.3690130114555359,-0.1113249659538269
COCO_val2014_000000088562,0.844822108745575,0.8896066546440125,0.0447845458984375,0.7860255241394043,0.8168586492538452,0.030833125114440918,0.14958834648132324,0.11327649652957916,-0.03631184995174408
COCO_val2014_000000089362,0.9634642004966736,0.9122021198272705,-0.051262080669403076,0.8680957555770874,0.8013014793395996,-0.06679427623748779,0.052212394773960114,0.13302822411060333,0.08081582933664322
COCO_val2014_000000089378,0.8865172266960144,0.9421483874320984,0.055631160736083984,0.7435290813446045,0.8414046764373779,0.09787559509277344,0.2551928758621216,0.08699370920658112,-0.16819916665554047
COCO_val2014_000000089556,0.9438719153404236,0.9485461115837097,0.004674196243286133,0.8782147169113159,0.8787782788276672,0.0005635619163513184,0.050594914704561234,0.050581194460392,-1.372024416923523e-05
COCO_val2014_000000089589,0.8510106801986694,0.8419914245605469,-0.009019255638122559,0.717003345489502,0.6853739023208618,-0.03162944316864014,0.30143439769744873,0.3466479182243347,0.045213520526885986
COCO_val2014_000000090020,0.8985209465026855,0.8608490824699402,-0.03767186403274536,0.7971857786178589,0.7859748601913452,-0.011210918426513672,0.13881105184555054,0.19997447729110718,0.06116342544555664
COCO_val2014_000000090138,0.8801270723342896,0.8811187744140625,0.0009917020797729492,0.7988349199295044,0.8030674457550049,0.004232525825500488,0.1321672797203064,0.13302184641361237,0.0008545666933059692
COCO_val2014_000000090373,0.822153627872467,0.8474008440971375,0.02524721622467041,0.7448853254318237,0.7603514194488525,0.015466094017028809,0.22290784120559692,0.1924409419298172,-0.030466899275779724
COCO_val2014_000000090616,0.8974958062171936,0.9169996380805969,0.01950383186340332,0.806858479976654,0.8152942061424255,0.008435726165771484,0.12271837890148163,0.13239431381225586,0.009675934910774231
COCO_val2014_000000090645,0.7375312447547913,0.7090563178062439,-0.028474926948547363,0.7116133570671082,0.7065892815589905,-0.005024075508117676,0.2631663680076599,0.26113033294677734,-0.0020360350608825684
COCO_val2014_000000090659,0.8347446918487549,0.8489284515380859,0.014183759689331055,0.6798820495605469,0.7188220024108887,0.0389399528503418,0.3804832100868225,0.28970223665237427,-0.09078097343444824
COCO_val2014_000000090707,0.921596348285675,0.9306879639625549,0.009091615676879883,0.8395087718963623,0.8458645343780518,0.006355762481689453,0.11678294837474823,0.09771488606929779,-0.01906806230545044
COCO_val2014_000000090804,0.8405784964561462,0.821744441986084,-0.018834054470062256,0.7778517007827759,0.7697811126708984,-0.008070588111877441,0.1763603389263153,0.19989316165447235,0.023532822728157043
COCO_val2014_000000091080,0.8464495539665222,0.8087960481643677,-0.03765350580215454,0.7787832021713257,0.7639921307563782,-0.01479107141494751,0.1628163754940033,0.1991289258003235,0.03631255030632019
COCO_val2014_000000091283,0.8670095205307007,0.8792553544044495,0.01224583387374878,0.7562320232391357,0.777305006980896,0.021072983741760254,0.18997973203659058,0.15687195956707,-0.03310777246952057
COCO_val2014_000000091326,0.8898167610168457,0.8849551677703857,-0.004861593246459961,0.726944625377655,0.7351822853088379,0.008237659931182861,0.24662283062934875,0.2301664650440216,-0.01645636558532715
COCO_val2014_000000091500,0.9280481934547424,0.9141331911087036,-0.013915002346038818,0.7672421932220459,0.7474591732025146,-0.01978302001953125,0.25090837478637695,0.2580527663230896,0.0071443915367126465
COCO_val2014_000000091617,0.8713639378547668,0.8541906476020813,-0.017173290252685547,0.7553281784057617,0.751706600189209,-0.0036215782165527344,0.21051327884197235,0.2203129380941391,0.009799659252166748
COCO_val2014_000000091779,0.8804156184196472,0.8926271200180054,0.012211501598358154,0.8259917497634888,0.8267388939857483,0.0007471442222595215,0.10549113899469376,0.10746097564697266,0.0019698366522789
COCO_val2014_000000091883,0.8607082366943359,0.875141441822052,0.014433205127716064,0.8045629858970642,0.8080742359161377,0.0035112500190734863,0.13624921441078186,0.1405366063117981,0.004287391901016235
COCO_val2014_000000092134,0.7635971307754517,0.7336682677268982,-0.029928863048553467,0.7230033874511719,0.6795567274093628,-0.04344666004180908,0.23888984322547913,0.30292555689811707,0.06403571367263794
COCO_val2014_000000092519,0.8512840867042542,0.8903475999832153,0.03906351327896118,0.7919133901596069,0.813209593296051,0.021296203136444092,0.1547817587852478,0.11621223390102386,-0.03856952488422394
COCO_val2014_000000092602,0.8021169304847717,0.8044335246086121,0.002316594123840332,0.8099652528762817,0.7927621603012085,-0.017203092575073242,0.15533682703971863,0.18065986037254333,0.025323033332824707
COCO_val2014_000000092801,0.7637456059455872,0.7145333290100098,-0.04921227693557739,0.5797519683837891,0.5611706972122192,-0.018581271171569824,0.7095798254013062,0.7793864011764526,0.06980657577514648
COCO_val2014_000000092998,0.917328953742981,0.8735851645469666,-0.043743789196014404,0.786869466304779,0.7437324523925781,-0.04313701391220093,0.1850445568561554,0.24025362730026245,0.055209070444107056
COCO_val2014_000000093353,0.7324663996696472,0.8305531740188599,0.09808677434921265,0.6034191846847534,0.6643794178962708,0.060960233211517334,0.47485822439193726,0.36391738057136536,-0.1109408438205719
COCO_val2014_000000093476,0.8066505789756775,0.7758312225341797,-0.030819356441497803,0.6066831350326538,0.6169078350067139,0.010224699974060059,0.4880984425544739,0.4717758893966675,-0.016322553157806396
COCO_val2014_000000093620,0.910291314125061,0.9012059569358826,-0.009085357189178467,0.8211952447891235,0.7865413427352905,-0.03465390205383301,0.12219403684139252,0.16600258648395538,0.043808549642562866
COCO_val2014_000000093763,0.8343868851661682,0.8742101192474365,0.03982323408126831,0.7505122423171997,0.7610945701599121,0.010582327842712402,0.27601301670074463,0.225452721118927,-0.05056029558181763
COCO_val2014_000000093893,0.8735108971595764,0.9090570211410522,0.03554612398147583,0.7474039196968079,0.8021284341812134,0.05472451448440552,0.20104704797267914,0.1320142149925232,-0.06903283298015594
COCO_val2014_000000093948,0.9149006009101868,0.9088237285614014,-0.0060768723487854,0.7773116827011108,0.7732685804367065,-0.004043102264404297,0.15993618965148926,0.21185816824436188,0.05192197859287262
COCO_val2014_000000094422,0.899272084236145,0.9265663623809814,0.027294278144836426,0.7112341523170471,0.7833864688873291,0.07215231657028198,0.33097168803215027,0.2240782380104065,-0.10689345002174377
COCO_val2014_000000095062,0.8661887645721436,0.9197160601615906,0.05352729558944702,0.7714897394180298,0.8329033851623535,0.06141364574432373,0.17065216600894928,0.10076691210269928,-0.06988525390625
COCO_val2014_000000095297,0.9112481474876404,0.8800551295280457,-0.031193017959594727,0.8091586828231812,0.7740150690078735,-0.03514361381530762,0.12419150769710541,0.17771302163600922,0.05352151393890381
COCO_val2014_000000096043,0.9084637761116028,0.9037507176399231,-0.0047130584716796875,0.8080984354019165,0.7968798875808716,-0.011218547821044922,0.13125382363796234,0.11212530732154846,-0.01912851631641388
COCO_val2014_000000096048,0.8755025863647461,0.902623176574707,0.027120590209960938,0.7143741846084595,0.7359065413475037,0.02153235673904419,0.26438167691230774,0.23307834565639496,-0.03130333125591278
COCO_val2014_000000096110,0.9468696117401123,0.9172032475471497,-0.029666364192962646,0.856657862663269,0.7658380270004272,-0.0908198356628418,0.12990224361419678,0.23275060951709747,0.1028483659029007
COCO_val2014_000000096207,0.8952900767326355,0.8620768189430237,-0.033213257789611816,0.811444103717804,0.7278757095336914,-0.08356839418411255,0.15791085362434387,0.2829265594482422,0.12501570582389832
COCO_val2014_000000096215,0.9338347315788269,0.9263325333595276,-0.007502198219299316,0.8247584104537964,0.8024377822875977,-0.02232062816619873,0.12546399235725403,0.13114085793495178,0.005676865577697754
COCO_val2014_000000096306,0.9411810040473938,0.8996760845184326,-0.04150491952896118,0.839146614074707,0.7961050271987915,-0.04304158687591553,0.1041080579161644,0.15582475066184998,0.05171669274568558
COCO_val2014_000000096351,0.9103252291679382,0.919175386428833,0.008850157260894775,0.8179993033409119,0.8283498287200928,0.010350525379180908,0.10145920515060425,0.0951564759016037,-0.006302729249000549
COCO_val2014_000000096539,0.8816521763801575,0.8838974833488464,0.002245306968688965,0.7362514734268188,0.717744767665863,-0.01850670576095581,0.23703652620315552,0.2628992795944214,0.02586275339126587
COCO_val2014_000000096832,0.8957391977310181,0.9052984118461609,0.009559214115142822,0.7930574417114258,0.7928413152694702,-0.0002161264419555664,0.14476561546325684,0.13880407810211182,-0.0059615373611450195
COCO_val2014_000000097036,0.9145837426185608,0.8845130205154419,-0.030070722103118896,0.7353041172027588,0.6985409259796143,-0.03676319122314453,0.20669245719909668,0.2507633864879608,0.044070929288864136
COCO_val2014_000000097146,0.8886932730674744,0.8990277647972107,0.010334491729736328,0.7669510841369629,0.7712798714637756,0.004328787326812744,0.1870296448469162,0.17543141543865204,-0.01159822940826416
COCO_val2014_000000097264,0.9485396146774292,0.9421294927597046,-0.006410121917724609,0.8545964956283569,0.8310534954071045,-0.02354300022125244,0.06597975641489029,0.08558760583400726,0.019607849419116974
COCO_val2014_000000097379,0.9086256623268127,0.9033776521682739,-0.005248010158538818,0.8127111792564392,0.8013563752174377,-0.011354804039001465,0.11379539966583252,0.1267031729221344,0.01290777325630188
COCO_val2014_000000097479,0.9373407363891602,0.95704185962677,0.019701123237609863,0.7782630920410156,0.8128477334976196,0.034584641456604004,0.17424868047237396,0.13551297783851624,-0.03873570263385773
COCO_val2014_000000097561,0.8838587403297424,0.8763916492462158,-0.007467091083526611,0.7976709604263306,0.7889981269836426,-0.008672833442687988,0.14668165147304535,0.16681313514709473,0.020131483674049377
COCO_val2014_000000097579,0.8114223480224609,0.8156309127807617,0.004208564758300781,0.7148339748382568,0.7320874929428101,0.017253518104553223,0.279054194688797,0.253368616104126,-0.02568557858467102
COCO_val2014_000000097679,0.9227410554885864,0.926147997379303,0.0034069418907165527,0.842204213142395,0.8351906538009644,-0.007013559341430664,0.07456908375024796,0.07450689375400543,-6.21899962425232e-05
COCO_val2014_000000097857,0.8914457559585571,0.8813032507896423,-0.010142505168914795,0.8039190173149109,0.7836246490478516,-0.020294368267059326,0.15972590446472168,0.1861378401517868,0.026411935687065125
COCO_val2014_000000097958,0.8092159628868103,0.8586055636405945,0.04938960075378418,0.6077163815498352,0.6530705690383911,0.04535418748855591,0.594062089920044,0.5332691669464111,-0.06079292297363281
COCO_val2014_000000097967,0.8112890124320984,0.7499386668205261,-0.061350345611572266,0.7910287380218506,0.717382550239563,-0.0736461877822876,0.15944638848304749,0.2887018024921417,0.12925541400909424
COCO_val2014_000000098003,0.8797982335090637,0.8985469937324524,0.018748760223388672,0.7806970477104187,0.7923377752304077,0.011640727519989014,0.16759391129016876,0.15094459056854248,-0.016649320721626282
COCO_val2014_000000098520,0.8082268834114075,0.8631724119186401,0.054945528507232666,0.7148295640945435,0.7455154657363892,0.030685901641845703,0.2453709840774536,0.18050312995910645,-0.06486785411834717
COCO_val2014_000000098658,0.8125262260437012,0.8538886308670044,0.04136240482330322,0.7268772125244141,0.7570049166679382,0.03012770414352417,0.2446850687265396,0.21251115202903748,-0.032173916697502136
COCO_val2014_000000098683,0.9193621873855591,0.9227758049964905,0.0034136176109313965,0.735713005065918,0.7630904912948608,0.02737748622894287,0.2273891568183899,0.20967254042625427,-0.01771661639213562
COCO_val2014_000000098895,0.9361799955368042,0.9365344047546387,0.00035440921783447266,0.8176189661026001,0.7692081332206726,-0.04841083288192749,0.13205724954605103,0.20102684199810028,0.06896959245204926
COCO_val2014_000000099348,0.8525203466415405,0.8184362053871155,-0.03408414125442505,0.776463508605957,0.7115341424942017,-0.06492936611175537,0.2078867405653,0.3019779622554779,0.09409122169017792
COCO_val2014_000000099428,0.7589254379272461,0.7962000370025635,0.03727459907531738,0.7702670097351074,0.7987782955169678,0.02851128578186035,0.1782507598400116,0.15145084261894226,-0.026799917221069336
COCO_val2014_000000099645,0.9222787618637085,0.9308524131774902,0.008573651313781738,0.7972314357757568,0.8057939410209656,0.00856250524520874,0.16336217522621155,0.1410904824733734,-0.022271692752838135
COCO_val2014_000000099794,0.7390069961547852,0.6627148389816284,-0.07629215717315674,0.6688494682312012,0.6224997043609619,-0.04634976387023926,0.36023202538490295,0.5106844902038574,0.15045246481895447
COCO_val2014_000000099875,0.9122525453567505,0.9261997938156128,0.013947248458862305,0.7998226881027222,0.8106771111488342,0.01085442304611206,0.15982089936733246,0.12854963541030884,-0.03127126395702362
COCO_val2014_000000099938,0.8612067699432373,0.9245924949645996,0.0633857250213623,0.7587522268295288,0.8114526867866516,0.0527004599571228,0.19084671139717102,0.10299758613109589,-0.08784912526607513
COCO_val2014_000000100000,0.9029971361160278,0.8755146861076355,-0.027482450008392334,0.7735349535942078,0.7527059316635132,-0.02082902193069458,0.1733330488204956,0.199072003364563,0.025738954544067383
COCO_val2014_000000100083,0.9447433948516846,0.9334537386894226,-0.011289656162261963,0.8555527925491333,0.8483522534370422,-0.0072005391120910645,0.07167975604534149,0.07393424212932587,0.002254486083984375
COCO_val2014_000000100238,0.8837005496025085,0.8910360932350159,0.007335543632507324,0.7611145377159119,0.765979528427124,0.004864990711212158,0.19545377790927887,0.1885887235403061,-0.006865054368972778
COCO_val2014_000000100245,0.6245672702789307,0.7037147879600525,0.07914751768112183,0.6879884600639343,0.7411702871322632,0.05318182706832886,0.33189868927001953,0.23153135180473328,-0.10036733746528625
COCO_val2014_000000100283,0.9074963331222534,0.8817227482795715,-0.025773584842681885,0.8190608024597168,0.7956200838088989,-0.02344071865081787,0.1039779931306839,0.13793006539344788,0.03395207226276398
COCO_val2014_000000100306,0.9686845541000366,0.9777191281318665,0.009034574031829834,0.7591878175735474,0.829265296459198,0.07007747888565063,0.24425344169139862,0.149430513381958,-0.09482292830944061
