image_id,cc,sim,kld
COCO_val2014_000000012085,0.8783819675445557,0.7304109930992126,0.284843772649765
COCO_val2014_000000353028,0.7597095966339111,0.7608098983764648,0.1857345700263977
COCO_val2014_000000067106,0.9128845930099487,0.733976423740387,0.25168299674987793
COCO_val2014_000000570952,0.9106771945953369,0.7398782968521118,0.24151942133903503
COCO_val2014_000000038186,0.8302685022354126,0.748928427696228,0.2312677502632141
COCO_val2014_000000121826,0.9321568608283997,0.8260767459869385,0.12558548152446747
COCO_val2014_000000146489,0.9335666298866272,0.8259741067886353,0.1035098135471344
COCO_val2014_000000126226,0.8909209370613098,0.7861478328704834,0.15662695467472076
COCO_val2014_000000560744,0.9313017129898071,0.7815520167350769,0.16170476377010345
COCO_val2014_000000027478,0.8897224068641663,0.728386402130127,0.23033928871154785
COCO_val2014_000000498061,0.9390986561775208,0.7915811538696289,0.15220266580581665
COCO_val2014_000000006580,0.7983273863792419,0.7239149808883667,0.27598875761032104
COCO_val2014_000000482022,0.8467168211936951,0.782464861869812,0.17743602395057678
COCO_val2014_000000005105,0.9074169993400574,0.7707692384719849,0.19848638772964478
COCO_val2014_000000415076,0.6647330522537231,0.6875701546669006,0.3354525864124298
COCO_val2014_000000407298,0.762529194355011,0.7228941917419434,0.27309709787368774
COCO_val2014_000000546052,0.9471324682235718,0.8283385038375854,0.10408854484558105
COCO_val2014_000000087144,0.939947783946991,0.8154059052467346,0.12577089667320251
COCO_val2014_000000003001,0.8922788500785828,0.8072028756141663,0.13023409247398376
COCO_val2014_000000331242,0.8849582076072693,0.7779927253723145,0.1571439504623413
COCO_val2014_000000405188,0.8795158267021179,0.7965054512023926,0.12687179446220398
COCO_val2014_000000098658,0.8538886308670044,0.7570049166679382,0.21251115202903748
COCO_val2014_000000037616,0.7620511054992676,0.7128652334213257,0.30883902311325073
COCO_val2014_000000579158,0.8753874897956848,0.8188932538032532,0.10105505585670471
COCO_val2014_000000581593,0.9450391530990601,0.8101123571395874,0.13085390627384186
COCO_val2014_000000135975,0.8674131035804749,0.7116667032241821,0.31536173820495605
COCO_val2014_000000441672,0.8504123091697693,0.7846131324768066,0.17311862111091614
COCO_val2014_000000333888,0.924470841884613,0.8477734327316284,0.07183144986629486
COCO_val2014_000000170340,0.9668737053871155,0.6878257989883423,0.3148854672908783
